user_id;total_sessions;total_none_trips;total_cancellations;real_trips;real_flights;real_hotels_booked;real_avg_flight_discount;real_avg_hotel_discount;avg_page_clicks;avg_session_duration;real_avg_nights;real_avg_rooms;real_bags_check_rate;has_children;married;age;gender;home_country;home_city;home_airport;month_by_us;real_international_rate;real_avg_money_spent_hotel;real_sum_km_flown;avg_days_after_booking
423042;8;1;1;5;6;4;0.0;0.0;22.0;2.716666666666667;1.0;1.0;0.0;True;False;44;F;canada;ottawa;YOW;36;0.0;89.0;4040.0551316801425;2.5
423413;8;7;0;1;0;1;0.0;0.0;11.5;1.4083333333333332;0.0;0.0;0.0;False;False;19;F;usa;new york;LGA;36;0.0;0.0;0.0;0.0
424553;8;5;0;3;2;3;0.0;0.0;16.0;1.9916666666666667;0.0;0.0;0.0;False;True;50;F;usa;oklahoma city;TIK;36;0.0;0.0;2140.4496133487582;0.0
425632;8;5;0;3;4;2;0.0;0.0;9.5;1.1833333333333333;0.0;0.0;0.0;False;True;47;F;usa;tampa;MCF;36;0.0;0.0;4997.138913138189;0.0
425953;8;4;0;4;8;4;0.0;0.0;21.0;2.6083333333333334;0.5;0.5;0.0;False;True;39;F;usa;nashville;BNA;36;0.0;57.0;3138.9164605067963;2.5
425966;8;6;0;2;4;2;0.0;0.0;10.5;1.325;0.0;0.0;0.0;False;True;57;F;usa;las vegas;LAS;36;0.0;0.0;7066.142488389143;0.0
426478;8;5;1;1;0;1;0.0;10.0;16.0;2.0166666666666666;0.0;0.0;0.0;False;False;27;F;canada;hamilton;YHM;36;0.0;0.0;0.0;0.0
427426;8;5;0;3;6;2;0.0;0.0;14.5;1.8499999999999999;0.0;0.0;0.0;False;False;38;F;usa;san diego;SAN;36;0.0;0.0;4435.485378747263;0.0
427506;8;4;1;2;4;2;12.5;5.0;15.0;1.8666666666666667;0.0;0.0;0.0;True;True;56;F;usa;norfolk;ORF;36;0.0;0.0;932.8385637546625;0.0
428056;8;4;0;4;8;3;0.0;0.0;21.0;2.5583333333333336;0.0;0.0;0.0;False;False;39;M;canada;vancouver;YVR;36;0.0;0.0;13423.591190037449;1.0
428552;8;6;0;2;4;2;12.5;0.0;15.5;1.95;0.0;0.0;0.0;False;True;38;F;usa;new york;LGA;36;0.0;0.0;4551.118929280261;0.0
428858;8;4;1;2;2;2;0.0;0.0;13.0;1.6833333333333333;0.0;0.0;0.0;False;False;22;F;usa;san diego;NZY;36;0.0;0.0;3931.800943310278;0.0
429345;8;7;0;1;0;1;0.0;0.0;18.0;2.2416666666666667;0.0;0.0;0.0;True;True;67;M;usa;tallahassee;TLH;36;0.0;0.0;0.0;0.0
429375;8;4;1;2;4;2;0.0;0.0;12.0;1.5;0.0;0.0;0.0;False;False;35;F;usa;new york;LGA;36;0.0;0.0;2038.89483814408;0.0
430722;8;4;1;2;4;2;10.0;2.5;31.0;3.75;0.0;0.0;0.0;False;False;30;M;usa;mobile;BFM;36;0.0;0.0;2230.971150991827;0.0
431144;8;6;0;2;2;2;0.0;10.0;7.5;0.9583333333333333;0.0;0.0;0.0;False;True;53;F;usa;cincinnati;CVG;36;0.0;0.0;1334.7571675020108;0.0
431337;8;5;0;3;6;3;0.0;0.0;16.0;1.95;0.0;0.0;0.0;False;False;39;F;usa;miami;MIA;36;0.0;0.0;7109.921632484464;0.0
431602;8;4;1;2;4;2;5.0;5.0;14.0;1.7666666666666666;0.0;0.0;0.0;False;False;38;F;usa;tacoma;TCM;36;0.0;0.0;7807.031376440993;0.0
431746;8;7;0;1;2;1;0.0;5.0;6.5;0.8166666666666667;0.0;0.0;0.0;False;False;42;F;usa;des moines;DSM;36;0.0;0.0;1509.262049277399;0.0
431912;8;7;0;1;2;0;0.0;0.0;7.5;0.975;0.0;0.0;0.0;True;False;37;F;usa;detroit;DET;36;0.0;0.0;792.7896326999432;0.0
432333;8;6;0;2;2;2;0.0;5.0;10.5;1.3;0.0;0.0;0.0;True;True;51;F;usa;milwaukee;MKE;36;0.0;0.0;2962.410183423887;0.0
432637;8;5;0;3;6;3;0.0;0.0;7.0;0.875;0.0;0.0;0.0;True;False;38;F;usa;san antonio;SAT;36;0.0;0.0;6986.934824415634;0.0
432941;8;4;0;4;6;4;0.0;0.0;18.5;2.325;0.0;0.5;0.0;False;False;42;F;usa;anchorage;MRI;36;0.0;0.0;11489.21083662338;1.25
433080;8;4;0;4;8;4;0.0;5.0;18.0;2.2583333333333333;0.0;0.5;0.0;False;True;45;F;usa;colorado springs;COS;36;0.0;0.0;6704.073400601164;3.0
433339;8;6;0;2;2;2;0.0;0.0;8.5;1.075;0.0;0.0;0.0;True;False;27;F;usa;detroit;DET;36;0.0;0.0;336.6174603720932;0.0
433905;8;7;0;1;0;1;0.0;0.0;13.5;1.6416666666666666;0.0;0.0;0.0;False;False;27;F;usa;new york;LGA;36;0.0;0.0;0.0;0.0
434238;8;6;0;2;4;1;0.0;0.0;8.5;1.0416666666666667;0.0;0.0;0.0;True;True;52;F;usa;indianapolis;IND;36;0.0;0.0;521.561624347138;0.0
434623;8;3;1;3;6;3;0.0;0.0;16.0;2.033333333333333;0.0;0.0;0.0;False;False;36;F;canada;montreal;YHU;36;0.0;0.0;6549.506463147081;0.0
435231;9;7;0;2;2;2;0.0;0.0;12.0;1.4166666666666667;0.0;0.0;0.0;False;False;32;F;canada;toronto;YZD;36;0.0;0.0;323.7342833836223;0.0
435596;8;6;0;2;4;2;0.0;0.0;21.5;2.6833333333333336;0.0;0.0;0.0;False;False;55;F;usa;houston;EFD;36;0.0;0.0;4315.860278847947;0.0
435669;8;6;0;2;4;2;0.0;2.5;6.0;0.7166666666666667;0.0;0.0;0.0;True;False;46;F;usa;tampa;MCF;36;0.0;0.0;4991.434285370882;0.0
435837;8;7;0;1;0;1;0.0;0.0;12.5;1.525;0.0;0.0;0.0;False;False;53;F;usa;new orleans;MSY;36;0.0;0.0;0.0;0.0
435882;9;5;1;2;4;2;0.0;0.0;19.5;2.425;0.0;0.0;0.0;False;True;53;F;usa;washington;DCA;36;0.0;0.0;3176.218445329263;0.0
436320;8;6;0;2;4;2;5.0;5.0;13.0;1.625;0.0;0.0;0.0;True;True;51;F;usa;milwaukee;MKE;36;0.0;0.0;2250.391718910716;0.0
436894;8;6;0;2;3;2;0.0;0.0;4.5;0.5916666666666667;0.0;0.0;0.0;False;True;43;F;usa;louisville;LOU;36;0.0;0.0;2351.570853111278;0.0
437069;8;3;0;5;10;5;0.0;0.0;22.0;2.7;1.0;1.0;0.0;False;False;44;F;usa;tucson;DMA;36;0.0;107.0;9242.645099365398;6.0
437162;8;5;1;1;2;1;0.0;5.0;13.0;1.6333333333333333;0.0;0.0;0.0;False;False;32;F;usa;madison;MSN;36;0.0;0.0;2820.5542730030174;0.0
437251;8;5;0;3;6;3;0.0;0.0;20.5;2.5250000000000004;0.0;0.0;0.0;False;False;45;F;canada;london;YXU;36;0.0;0.0;5823.734023480749;0.0
437539;8;3;0;5;10;5;0.0;0.0;18.5;2.2666666666666666;0.5;1.0;0.0;False;False;47;F;usa;nashville;BNA;36;0.0;57.0;9125.9471937467;5.0
437549;8;5;0;3;6;3;0.0;0.0;18.0;2.2416666666666667;0.0;0.0;0.0;False;False;41;F;usa;new orleans;NBG;36;0.0;0.0;5784.785467242343;0.0
438189;9;3;0;6;12;5;0.0;0.0;18.0;2.25;0.0;1.0;1.0;False;True;38;F;usa;fort worth;FTW;36;0.0;0.0;9384.670642686546;5.5
438406;8;4;0;4;8;3;0.0;0.0;15.5;1.9500000000000002;0.0;0.0;0.0;False;False;45;F;usa;los angeles;LAX;36;0.0;0.0;13923.845936489788;1.25
438551;8;4;1;2;0;2;0.0;12.5;10.0;1.1833333333333333;0.0;0.0;0.0;True;True;38;F;usa;charlotte;CLT;36;0.0;0.0;0.0;0.0
438596;8;6;0;2;2;2;10.0;0.0;8.5;1.0833333333333335;0.0;0.0;0.0;False;False;25;F;usa;oklahoma city;OKC;36;0.0;0.0;578.1383453922048;0.0
438839;8;5;0;3;5;3;0.0;0.0;15.5;1.95;0.0;0.0;0.0;True;False;51;F;usa;new york;JFK;36;0.0;0.0;4117.576466001789;0.0
438937;8;6;0;2;3;2;0.0;7.5;6.5;0.8;0.0;0.0;0.0;False;False;39;F;usa;sacramento;SMF;36;0.0;0.0;5193.648104437296;0.0
438985;8;4;1;2;4;2;2.5;7.5;21.0;2.5833333333333335;0.0;0.0;0.0;False;False;31;F;usa;new york;JFK;36;0.0;0.0;7250.6459086065715;0.0
439052;9;5;0;4;8;4;0.0;0.0;21.0;2.5833333333333335;0.0;0.0;0.0;False;True;53;F;usa;richmond;RIC;36;0.0;0.0;12280.257346693277;0.0
439120;8;6;0;2;4;1;0.0;10.0;15.0;1.8833333333333333;0.0;0.0;0.0;False;True;40;M;usa;tulsa;TUL;36;0.0;0.0;4108.451645053945;0.0
439363;8;4;0;4;6;3;0.0;0.0;16.0;1.975;0.0;0.0;0.0;False;False;53;F;usa;fort worth;FTW;36;0.0;0.0;3576.230026000303;0.0
440212;8;7;0;1;2;1;10.0;0.0;14.0;1.7166666666666668;0.0;0.0;0.0;True;True;40;F;usa;winston-salem;INT;36;0.0;0.0;3216.649512671931;0.0
440655;8;5;0;3;6;3;0.0;0.0;16.0;1.975;0.0;0.0;0.0;True;False;32;F;canada;toronto;YYZ;36;0.0;0.0;5942.28022242092;0.0
441200;8;5;0;3;4;2;0.0;0.0;16.5;2.0666666666666664;0.0;0.0;0.0;True;False;37;F;canada;ottawa;YOW;36;0.0;0.0;3046.5372385806368;0.0
441205;8;6;0;2;4;0;0.0;0.0;13.5;1.675;0.0;0.0;0.0;True;True;48;F;usa;san antonio;RND;36;0.0;0.0;4514.772702037657;0.0
441448;8;7;0;1;2;1;0.0;0.0;6.5;0.8083333333333333;0.0;0.0;0.0;True;False;30;F;usa;san antonio;SKF;36;0.0;0.0;1940.2008592348463;0.0
441457;8;5;0;3;4;3;5.0;0.0;13.5;1.675;0.0;0.0;0.0;False;True;60;F;usa;washington;DCA;36;0.0;0.0;982.6085542979083;0.0
441982;8;3;0;5;9;3;0.0;0.0;15.0;1.8416666666666668;0.0;0.0;0.0;False;False;49;F;usa;new york;JFK;36;0.0;0.0;7784.509593814173;2.25
442484;8;5;0;3;6;1;0.0;0.0;13.0;1.6;0.0;0.0;0.0;False;True;45;F;usa;houston;EFD;36;0.0;0.0;5171.693327512099;0.0
442718;8;4;0;4;8;2;0.0;5.0;14.0;1.725;0.0;0.0;0.0;True;True;50;F;usa;new york;JFK;36;0.0;0.0;12775.330897040032;1.5
442812;8;7;0;1;0;1;0.0;0.0;11.0;1.3333333333333335;0.0;0.0;0.0;True;True;56;F;usa;boston;BOS;36;0.0;0.0;0.0;0.0
442819;8;7;0;1;2;1;0.0;0.0;4.0;0.5;0.0;0.0;0.0;False;True;73;F;canada;ottawa;YOW;36;0.0;0.0;3763.957399384715;0.0
442833;8;4;0;4;8;4;0.0;0.0;19.5;2.425;0.0;0.5;0.0;False;True;41;F;canada;calgary;YYC;36;50.0;0.0;10709.939437832023;2.5
443305;8;7;0;1;2;1;0.0;0.0;7.0;0.875;0.0;0.0;0.0;False;False;23;F;usa;chicago;ORD;36;0.0;0.0;1187.7586618438763;0.0
443453;8;4;0;4;8;4;0.0;0.0;20.0;2.4833333333333334;0.0;0.5;0.0;False;False;38;F;usa;seattle;BFI;36;0.0;0.0;8523.769881358487;2.5
443598;8;6;0;2;4;2;5.0;7.5;8.0;1.0;0.0;0.0;0.0;False;False;45;F;usa;honolulu;HNL;36;0.0;0.0;13556.12099493101;0.0
443652;8;4;0;4;7;4;0.0;0.0;18.5;2.291666666666667;0.5;0.5;0.5;False;False;32;F;usa;seattle;SEA;36;0.0;69.5;6493.345118358591;2.0
444387;8;5;0;3;6;2;0.0;0.0;14.5;1.7916666666666665;0.0;0.0;0.0;False;True;47;F;usa;cincinnati;LUK;36;0.0;0.0;5521.700934273369;0.0
444885;8;7;0;1;2;1;0.0;0.0;17.5;2.1666666666666665;0.0;0.0;0.0;False;True;34;F;usa;amarillo;AMA;36;0.0;0.0;2510.938355777832;0.0
445351;8;4;0;4;8;3;0.0;0.0;13.0;1.6583333333333332;0.0;0.0;0.0;True;True;55;F;usa;des moines;DSM;36;0.0;0.0;5316.717111094757;0.75
445515;8;6;0;2;4;2;0.0;0.0;12.0;1.5083333333333333;0.0;0.0;0.0;False;False;41;F;canada;toronto;YZD;36;0.0;0.0;7123.909458264461;0.0
446124;8;3;0;5;10;5;0.0;0.0;19.0;2.3833333333333333;0.5;1.0;0.0;False;False;46;F;usa;new york;LGA;36;0.0;107.0;9788.074867752443;5.0
446138;8;4;1;2;2;2;0.0;7.5;13.0;1.6333333333333333;0.0;0.0;0.0;False;True;41;F;usa;houston;IAH;36;0.0;0.0;1311.951084160657;0.0
446473;8;5;0;3;6;2;0.0;5.0;16.0;1.9666666666666668;0.0;0.0;0.0;False;True;50;F;usa;san diego;NZY;35;0.0;0.0;7718.2131656362635;0.0
446933;8;4;0;4;8;4;0.0;0.0;24.0;3.0250000000000004;0.5;0.5;0.0;False;False;48;M;canada;toronto;YTZ;35;50.0;53.5;5593.252223922145;2.25
447053;8;6;0;2;4;2;0.0;0.0;16.0;1.9583333333333335;0.0;0.0;0.0;True;False;39;F;usa;riverside;RAL;35;0.0;0.0;5003.710489383911;0.0
447591;8;7;0;1;2;1;0.0;0.0;16.0;1.9583333333333335;0.0;0.0;0.0;False;False;24;M;canada;winnipeg;YWG;35;0.0;0.0;1421.4140019863332;0.0
447737;8;5;0;3;6;2;0.0;10.0;15.5;1.9333333333333331;0.0;0.0;0.0;False;False;43;F;canada;calgary;YYC;35;0.0;0.0;8618.37483064982;0.0
447951;8;6;0;2;4;2;0.0;0.0;17.0;2.1166666666666667;0.0;0.0;0.0;False;False;44;F;usa;columbus;LCK;35;0.0;0.0;987.0131287616748;0.0
448025;8;7;0;1;2;1;0.0;0.0;9.0;1.1416666666666666;0.0;0.0;0.0;False;False;31;F;canada;montreal;YHU;35;0.0;0.0;798.6561791196356;0.0
448154;8;6;0;2;4;1;0.0;0.0;13.0;1.5833333333333333;0.0;0.0;0.0;False;False;57;F;usa;los angeles;LAX;35;0.0;0.0;6114.968020134632;0.0
448295;8;6;0;2;4;2;0.0;0.0;10.0;1.2583333333333333;0.0;0.0;0.0;False;True;53;M;usa;lubbock;LBB;35;0.0;0.0;2966.1816929136194;0.0
448467;9;7;0;2;0;2;0.0;2.5;8.0;0.9833333333333333;0.0;0.0;0.0;False;False;39;F;canada;halifax;YAW;35;0.0;0.0;0.0;0.0
448564;8;3;0;5;7;5;0.0;0.0;21.5;2.725;1.0;1.0;0.0;False;False;50;F;usa;colorado springs;COS;35;0.0;117.5;9262.173440798899;3.25
449033;9;4;0;5;10;5;0.0;0.0;19.0;2.35;0.0;1.0;0.0;False;False;42;F;usa;san diego;NZY;35;0.0;0.0;8731.593746506287;3.0
449326;8;6;0;2;4;2;0.0;0.0;23.0;2.85;0.0;0.0;0.0;False;False;40;F;canada;halifax;YAW;35;0.0;0.0;7630.904070356485;0.0
449619;8;5;0;3;6;3;0.0;0.0;19.5;2.3916666666666666;0.0;0.0;0.0;False;False;37;F;usa;cleveland;CLE;35;0.0;0.0;5756.022598842508;0.0
449804;8;5;0;3;6;3;0.0;0.0;16.0;2.025;0.0;0.0;0.0;False;True;43;F;usa;tacoma;TCM;35;0.0;0.0;7774.575056348573;0.0
450164;8;4;0;4;8;4;0.0;0.0;21.0;2.625;1.0;0.5;0.0;False;True;38;F;usa;phoenix;PHX;35;0.0;120.0;5293.882500125602;2.0
450193;8;6;0;2;4;2;5.0;0.0;16.0;2.0083333333333333;0.0;0.0;0.0;False;False;36;F;canada;montreal;YUL;35;0.0;0.0;6185.216471324562;0.0
450305;8;5;0;3;4;3;7.5;0.0;17.0;2.075;0.0;0.0;0.0;False;False;40;F;usa;fayetteville;FYV;35;0.0;0.0;2535.4644256943875;0.0
450615;8;4;0;4;8;3;0.0;0.0;18.5;2.3166666666666664;0.0;0.0;0.0;False;False;45;F;usa;kansas city;MCI;35;0.0;0.0;5245.184864128767;1.5
451291;9;5;0;4;8;1;0.0;0.0;9.0;1.1166666666666667;0.0;0.0;0.0;False;True;56;F;usa;st. louis;STL;35;0.0;0.0;12420.73365755715;0.0
452034;8;3;2;1;2;1;0.0;0.0;20.5;2.4833333333333334;0.0;0.0;0.0;False;False;51;F;usa;cleveland;CLE;35;0.0;0.0;1515.6357171160519;0.0
452532;8;4;1;2;4;0;12.5;0.0;17.0;2.15;0.0;0.0;0.0;False;False;34;F;usa;el paso;ELP;35;0.0;0.0;4145.551736259571;0.0
452594;8;4;0;4;6;4;0.0;0.0;16.5;2.033333333333333;1.5;0.5;0.0;True;False;45;F;usa;las vegas;LSV;35;0.0;168.0;5879.902183562819;1.75
452612;8;5;1;1;2;1;0.0;0.0;7.0;0.9;0.0;0.0;0.0;True;True;44;F;usa;rochester;ROC;35;0.0;0.0;2024.5582254593123;0.0
453143;8;3;0;5;7;5;0.0;0.0;19.0;2.3583333333333334;0.5;1.0;0.0;False;False;47;F;usa;houston;HOU;35;0.0;64.5;10716.917497587074;2.5
453168;9;5;0;4;7;3;0.0;0.0;9.0;1.1333333333333333;0.0;0.0;0.0;False;True;48;F;usa;new york;LGA;35;0.0;0.0;8358.338887960104;0.0
454264;8;7;0;1;2;0;0.0;0.0;17.5;2.175;0.0;0.0;0.0;True;False;50;F;usa;new york;JFK;35;0.0;0.0;4151.7735389098425;0.0
454430;8;5;0;3;4;3;0.0;0.0;11.5;1.4666666666666668;0.0;0.0;0.0;False;True;40;F;canada;vancouver;YVR;35;0.0;0.0;5671.235223630614;0.0
454616;8;7;0;1;2;1;0.0;0.0;13.0;1.6166666666666667;0.0;0.0;0.0;False;True;46;F;usa;los angeles;LAX;35;0.0;0.0;2912.932071417906;0.0
454661;8;5;0;3;6;3;0.0;0.0;16.0;1.9666666666666668;0.0;0.0;0.0;False;False;47;F;usa;louisville;LOU;35;0.0;0.0;5910.321953270413;0.0
454920;8;3;0;5;9;5;0.0;0.0;18.5;2.2916666666666665;1.0;1.0;0.0;False;True;39;F;usa;new york;LGA;35;0.0;246.5;18027.129979028676;6.25
454934;8;4;1;2;4;2;0.0;0.0;6.0;0.7333333333333333;0.0;0.0;0.0;False;True;43;F;usa;tacoma;TCM;35;0.0;0.0;4066.695752951669;0.0
454955;8;7;0;1;2;1;0.0;0.0;8.0;1.0166666666666666;0.0;0.0;0.0;False;True;52;F;usa;san diego;NZY;35;0.0;0.0;2350.4472445951333;0.0
456226;8;3;0;5;10;4;0.0;0.0;16.5;2.058333333333333;0.0;0.5;0.5;False;False;49;F;usa;houston;IAH;35;0.0;0.0;20712.208182865812;4.0
456318;8;7;0;1;2;1;0.0;0.0;12.0;1.4833333333333334;0.0;0.0;0.0;False;False;32;F;usa;los angeles;LAX;35;0.0;0.0;1994.349248958648;0.0
456663;9;7;0;2;4;2;5.0;0.0;6.0;0.7333333333333333;0.0;0.0;0.0;True;True;39;F;usa;new york;LGA;35;0.0;0.0;4753.5892706918585;0.0
456671;8;7;0;1;2;1;0.0;0.0;12.5;1.5333333333333332;0.0;0.0;0.0;False;False;39;F;usa;san antonio;SAT;35;0.0;0.0;2654.2234903954154;0.0
457468;8;4;0;4;4;4;12.5;0.0;14.0;1.7083333333333335;1.5;0.5;0.0;False;True;42;F;usa;phoenix;LUF;35;0.0;104.0;938.2991581114918;0.5
457599;8;3;0;5;7;4;5.0;2.5;19.0;2.3916666666666666;1.0;0.5;0.0;False;True;41;F;usa;columbus;LCK;35;0.0;204.0;5104.309485127499;2.5
458479;8;2;2;2;2;2;10.0;0.0;49.5;6.208333333333334;0.0;0.0;0.0;False;False;46;F;usa;chicago;UGN;35;0.0;0.0;2257.5932123290495;0.0
458688;9;7;0;2;4;1;15.0;0.0;14.0;1.75;0.0;0.0;0.0;False;False;44;F;usa;cleveland;CLE;35;0.0;0.0;832.0553112270984;0.0
458762;9;5;0;4;6;1;0.0;0.0;11.0;1.35;0.0;0.0;0.0;True;True;41;F;canada;montreal;YHU;35;0.0;0.0;3881.602913184515;0.0
458814;8;4;0;4;5;3;5.0;0.0;13.5;1.6583333333333332;0.0;0.0;0.0;False;False;34;F;usa;oklahoma city;OKC;35;0.0;0.0;3136.0303251447594;0.0
458855;9;7;0;2;4;2;0.0;5.0;17.0;2.0833333333333335;0.0;0.0;0.0;True;True;32;F;usa;tucson;TUS;35;0.0;0.0;3636.9123876533836;0.0
458919;8;6;0;2;4;2;0.0;0.0;10.0;1.225;0.0;0.0;0.0;False;False;38;F;usa;fresno;FAT;35;0.0;0.0;7437.884466273241;0.0
459229;8;4;0;4;8;3;7.5;0.0;13.5;1.6666666666666665;0.0;0.0;0.0;False;True;43;F;usa;new york;LGA;35;0.0;0.0;6332.6914913574865;1.25
459486;9;7;0;2;4;1;0.0;0.0;10.0;1.2166666666666666;0.0;0.0;0.0;False;False;30;F;usa;st. petersburg;SPG;35;0.0;0.0;5092.855698538927;0.0
459645;9;8;0;1;2;1;0.0;0.0;8.0;1.0333333333333334;0.0;0.0;0.0;False;False;31;F;usa;wichita;ICT;35;0.0;0.0;1995.1454586628838;0.0
460072;8;6;0;2;2;2;0.0;2.5;9.5;1.175;0.0;0.0;0.0;False;False;50;M;usa;kansas city;MCI;35;0.0;0.0;1786.0731620565493;0.0
460181;8;6;0;2;2;2;5.0;0.0;6.0;0.7250000000000001;0.0;0.0;0.0;False;True;67;F;usa;st. louis;STL;35;0.0;0.0;1305.1749603526048;0.0
460553;8;5;0;3;2;3;0.0;0.0;18.5;2.275;0.0;0.0;0.0;True;True;56;F;usa;laredo;LRD;35;0.0;0.0;2761.434601700426;0.0
460625;9;3;1;4;6;4;0.0;0.0;21.0;2.6;0.5;0.5;0.0;True;True;48;F;usa;baltimore;BWI;35;0.0;94.5;4997.567509051929;1.0
461559;8;4;0;4;8;3;0.0;0.0;21.0;2.6416666666666666;0.0;0.0;0.0;False;False;34;F;canada;victoria;YYJ;35;50.0;0.0;6418.642404602948;1.25
461744;9;7;0;2;2;2;0.0;0.0;13.0;1.5833333333333333;0.0;0.0;0.0;False;False;32;F;usa;new york;LGA;35;0.0;0.0;1059.934215458634;0.0
461791;9;6;0;3;6;2;0.0;0.0;8.0;1.0;0.0;0.0;0.0;True;True;52;F;usa;boston;BOS;35;0.0;0.0;5019.5215236912345;0.0
462127;8;6;0;2;4;1;0.0;0.0;16.0;2.0;0.0;0.0;0.0;False;True;42;F;usa;houston;HOU;35;0.0;0.0;4592.257250295276;0.0
462456;8;3;0;5;10;3;0.0;0.0;18.5;2.208333333333333;0.0;0.0;0.0;True;False;41;F;canada;toronto;YKZ;35;50.0;0.0;6680.697207029522;3.75
462894;9;8;0;1;2;0;0.0;0.0;11.0;1.4;0.0;0.0;0.0;False;False;52;F;usa;columbus;LCK;35;0.0;0.0;2704.5472282052297;0.0
463652;8;7;0;1;1;1;0.0;5.0;8.0;0.9583333333333334;0.0;0.0;0.0;False;True;39;F;canada;montreal;YHU;35;0.0;0.0;2322.3149369800203;0.0
463698;8;4;0;4;8;4;0.0;0.0;16.5;2.033333333333333;0.5;0.5;0.0;False;False;39;F;usa;atlanta;ATL;35;0.0;59.0;4209.872346820198;2.5
463783;9;5;0;4;6;2;0.0;0.0;10.0;1.2166666666666666;0.0;0.0;0.0;False;False;51;F;usa;st. louis;STL;35;0.0;0.0;5227.537642268511;0.0
463867;8;6;0;2;4;2;0.0;0.0;17.0;2.175;0.0;0.0;0.0;False;False;33;F;usa;detroit;DTW;35;0.0;0.0;3017.4193453663434;0.0
463910;8;3;0;5;10;5;0.0;0.0;18.0;2.1833333333333336;0.0;1.0;0.5;False;False;45;F;usa;phoenix;PHX;35;0.0;0.0;11359.425987817218;6.25
464080;8;7;0;1;2;1;0.0;0.0;11.0;1.325;0.0;0.0;0.0;False;True;72;F;canada;quebec;YQB;35;0.0;0.0;709.8107852901196;0.0
464160;8;6;0;2;2;2;10.0;0.0;5.5;0.7;0.0;0.0;0.0;True;True;50;F;usa;los angeles;LAX;35;0.0;0.0;3974.209842999768;0.0
464239;8;5;0;3;6;3;0.0;0.0;20.5;2.5583333333333336;0.0;0.0;0.0;False;False;50;F;usa;columbus;CMH;35;0.0;0.0;4326.95913758255;0.0
464542;8;7;0;1;2;1;0.0;0.0;12.0;1.5083333333333333;0.0;0.0;0.0;True;False;26;F;canada;toronto;YZD;35;0.0;0.0;3507.7518120985983;0.0
464597;8;7;0;1;0;1;0.0;0.0;6.0;0.7583333333333333;0.0;0.0;0.0;True;True;60;F;usa;richmond;RIC;35;0.0;0.0;0.0;0.0
464614;8;3;1;3;6;3;0.0;0.0;20.0;2.4833333333333334;0.0;0.0;0.0;False;False;39;F;canada;calgary;YYC;35;0.0;0.0;7420.0730418643;0.0
464673;8;4;0;4;6;2;0.0;0.0;13.0;1.5916666666666668;0.0;0.0;0.0;True;True;51;M;usa;louisville;LOU;35;0.0;0.0;4739.0894939305945;0.0
464782;8;6;0;2;2;2;0.0;0.0;12.0;1.5166666666666666;0.0;0.0;0.0;True;True;49;F;usa;boston;BOS;35;0.0;0.0;300.16212270791965;0.0
464855;8;5;1;1;2;1;10.0;0.0;18.0;2.2666666666666666;0.0;0.0;0.0;True;False;30;F;canada;victoria;YYJ;35;0.0;0.0;3953.9097044366417;0.0
465138;8;4;0;4;8;4;0.0;0.0;14.5;1.8166666666666667;0.0;0.5;0.0;False;False;38;F;usa;birmingham;BHM;35;0.0;0.0;4717.834708587122;2.5
465343;8;6;0;2;4;2;2.5;0.0;18.0;2.2083333333333335;0.0;0.0;0.0;True;True;54;F;usa;los angeles;LAX;35;0.0;0.0;6218.938193670316;0.0
465531;8;6;0;2;4;2;0.0;0.0;14.0;1.7583333333333333;0.0;0.0;0.0;False;True;35;F;usa;newark;EWR;35;0.0;0.0;2164.334266011562;0.0
465568;8;7;0;1;0;1;0.0;20.0;8.5;1.0583333333333333;0.0;0.0;0.0;True;True;51;F;usa;el paso;BIF;35;0.0;0.0;0.0;0.0
465731;8;4;1;2;4;2;0.0;0.0;15.0;1.8833333333333333;0.0;0.0;0.0;False;False;57;F;usa;phoenix;LUF;35;0.0;0.0;5828.4409573181765;0.0
466205;8;4;0;4;4;4;0.0;0.0;15.0;1.8666666666666667;0.0;0.5;0.0;True;True;40;F;usa;new york;LGA;35;0.0;0.0;7591.327801297741;0.75
466342;8;6;0;2;0;2;0.0;7.5;8.5;1.0416666666666665;0.0;0.0;0.0;False;False;19;M;canada;montreal;YUL;35;0.0;0.0;0.0;0.0
466723;8;3;1;3;6;3;5.0;0.0;21.0;2.566666666666667;0.0;0.0;0.0;False;True;41;F;usa;louisville;LOU;35;0.0;0.0;3132.0999889728287;0.0
467007;8;4;0;4;6;2;0.0;0.0;12.5;1.5583333333333333;0.0;0.0;0.0;True;True;50;M;usa;riverside;RAL;35;0.0;0.0;15236.839241982301;0.0
467339;8;5;0;3;5;2;0.0;0.0;9.0;1.1416666666666666;0.0;0.0;0.0;True;False;44;F;usa;san diego;SAN;35;0.0;0.0;3494.2639964068703;0.0
467809;8;5;0;3;6;3;0.0;10.0;10.5;1.275;0.0;0.0;0.0;True;False;48;F;usa;reno;RNO;35;0.0;0.0;7967.331650907219;0.0
467892;8;2;1;4;6;4;0.0;0.0;19.0;2.3666666666666667;0.0;1.0;0.0;False;False;33;F;usa;new york;JFK;35;0.0;0.0;6739.786369920939;3.0
468106;8;4;0;4;8;2;0.0;2.5;19.5;2.425;0.0;0.0;0.0;False;False;46;F;usa;new york;LGA;35;0.0;0.0;7742.798483624406;1.0
